,bia_di,bii_di,bit_di,che_de,che_di,elb_di,wri_di,kne_di,ank_di,sho_gi,che_gi,wai_gi,nav_gi,hip_gi,thi_gi,bic_gi,for_gi,kne_gi,cal_gi,ank_gi,wri_gi,age,wgt,hgt,sex
1180,34.55047774,31.5592394,29.84555742,22.86278963,31.343587,14.05756648,10.94082822,19.78007082,,103.934009,97.27495471,76.47316303,88.865073,95.34031577,57.52920006,23.22926848,26.25513991,,39.06756596,21.65193905,13.41933607,33,90.05298369,168.2383986,0
1181,40.92506042,21.92945752,31.16255108,16.73947721,29.42218086,12.68329928,9.511703161,20.63905413,13.48957782,91.78181181,92.12783205,63.49211149,84.02189867,92.35161777,44.72743305,29.20480118,23.8731128,38.74212792,34.57001417,22.49687319,14.14084466,32,47.4428451,174.8396452,0
1182,38.58339514,27.60206892,32.63626566,18.85763842,27.33587084,11.85633301,10.81321548,18.57727904,13.49098565,113.2158544,94.93901719,69.08369682,79.03636648,96.10036752,61.88265194,34.69222782,24.04458473,36.29199456,32.41449632,25.12049747,17.63787537,27,72.70889783,184.7503891,0
1183,37.91546763,26.66406846,31.21702102,18.01997356,28.12106635,13.58435333,10.59481601,17.57276963,14.23994162,123.3927849,76.95236344,65.09073602,103.4538809,95.72511671,58.98924318,34.18744522,29.9068791,32.67460336,36.39413753,24.15591473,15.56564557,46,88.77357013,157.6663014,0
1184,38.32991886,28.78254837,33.52992144,18.4790337,22.49456271,15.59673248,10.71147589,19.25460933,13.55478638,107.2152129,78.56650435,78.38923309,87.76011058,91.81719536,54.12800728,29.99508398,25.19454666,35.74933121,34.59821239,21.28708956,17.62683446,23,57.26854722,163.4989744,99
1185,39.2,26.8,34,23.7,30.8,14.2,11.2,19.1,14.5,121.4,112.8,89.5,96.9,100.9,54.9,38.5,28.7,35.9,33.6,22.1,17.1,45,82.3,176.5,1
1186,34.1,28.1,30.1,21.8,25.8,12.9,9.9,18.6,12.3,105.4,88.2,72,72,85.5,50.2,28.6,24.8,34.9,35.1,20.1,15.4,23,56.8,170.5,1
1187,38.9125041,26.13984427,33.51825422,18.15040578,28.51275322,14.54008785,9.635600941,19.76447536,15.48415795,105.2954225,94.04550903,72.97552567,88.82022507,86.28708981,59.765581,25.35991513,27.1110381,39.74772721,38.35658058,18.88535282,17.19420114,19,69.41758223,173.0043705,1
1188,35.3,23.3,28.3,15.3,24.7,12.4,10.2,17.1,13.4,93.9,81.6,58.8,77.4,89.3,51.6,25.4,22.4,33.8,32.4,21,14.8,19,49.1,158.8,0
1189,43.77728247,26.96614959,32.77733478,19.78951805,29.78869226,15.9073734,9.237403559,20.97648751,13.17134548,116.9392022,94.87190946,78.4720641,83.50205746,91.32533014,61.55108489,30.81522281,24.8264229,34.79545724,34.61884416,24.38897865,16.77006478,23,89.36275113,180.3524374,0
1190,38.9,27.5,31.1,15.6,26.8,12.4,10,18.4,13.6,,85.2,,76.3,86.7,51.5,26.6,22.7,31.6,33.3,19.6,15.3,37,52.7,156,0
1191,35.04593399,29.56329376,35.2008235,19.23338803,27.85049335,13.18964629,10.47983775,17.43141514,16.81456686,106.720878,103.6782765,83.07179709,85.51312194,88.90934348,51.84031065,33.66831085,25.48878627,35.68636662,38.09862912,22.50785258,17.12603362,25,59.15342458,166.8260931,1
1192,39.6,28.6,31.2,18,27.2,,10.1,19.3,13.8,101.4,89.6,72.6,86.3,93.7,56.4,27.4,23.4,37,38.4,21.3,15.6,38,67.3,179.9,0
1193,35.6,28.3,28,14.4,23.7,11.7,9.6,16.4,13,95.4,80.1,63.8,72.5,86.3,51.5,24.4,22,32,32.6,21,14,27,52.7,167.6,0
1194,38.73934593,28.15434966,31.60821019,21.1643308,29.5253153,14.5159582,10.01115754,19.48124834,14.3344944,94.52373793,105.5389712,66.73817776,88.01382221,,64.77557375,30.97369416,27.58188263,39.02672471,36.04894307,21.2845213,17.64913201,38,98.42018577,154.3636013,1
1195,36.6,27.5,30,17.7,24.1,12,9.3,17.7,13.2,93.7,79.3,63.2,75.5,85.8,51.6,24.2,22.4,32.5,31.3,18.4,14.7,32,52.3,164.5,0
1196,35.53520357,28.07216036,32.00875122,22.46735431,30.84531809,14.17073639,10.82039097,19.92498793,12.38371727,105.7689304,106.6302098,84.59481044,82.1976095,95.89421402,60.96756146,25.81191284,27.33764081,36.57249944,37.76310725,23.7715778,16.15524146,19,69.38087106,152.8289807,1
1197,43.68515166,31.79612141,31.61257999,20.20979148,24.35610698,16.00430262,9.486918162,16.48892129,14.24766841,116.0836745,87.41558074,75.95665631,84.91996778,97.54153828,60.89460231,33.32055146,30.79914272,36.25515876,37.72788606,20.14502608,16.08542365,27,58.5692852,159.2034671,1
1198,38.16033921,29.18716931,34.27157834,20.74551293,27.31688704,13.95591623,12.15291368,21.03008613,14.61931906,109.5916093,80.42402259,69.8560078,92.10810679,100.3416621,65.94965867,29.05201555,26.16387093,35.77958145,37.26556702,21.75767669,16.99553616,37,68.61616439,163.1494292,1
1199,38.78058376,26.41829665,31.30988377,18.92297468,27.52213077,14.09514592,12.6579488,18.97062905,14.64496277,117.7420197,109.0770041,87.50287586,91.74786,87.69208023,54.05667562,29.73155621,25.45382331,33.99182975,34.55370322,25.34710979,16.37183868,32,84.7886595,167.0857085,1
1200,36.15991261,26.14679662,35.02963984,20.98054869,27.75274814,14.35397654,10.50027179,19.8745096,11.07119852,111.8149876,98.22505145,79.50162335,90.78132469,98.36210342,60.80832533,29.33667352,25.7051051,34.71498703,36.59087153,22.76776693,15.84640533,25,61.22892572,183.7564893,1
1201,32.8,20.9,28.2,17.2,22.2,11.3,9.5,16,11.2,90,72.6,58.5,67.2,84.3,52.2,25,20.7,31.7,32,20.1,13.1,26,44.8,149.5,0
1202,36.44644242,28.66033544,28.92244289,23.79605585,30.62901895,11.77899089,10.14669894,19.21538438,14.65848802,109.2345432,88.66056106,87.65424095,95.27646727,107.8305603,56.60384984,29.39387453,26.32243702,33.9275337,41.68679994,21.65775638,15.25695705,23,57.59215058,184.0161923,
1203,43.11495543,26.62380529,33.59108877,17.36331558,27.98136176,15.03130925,10.77076429,18.13711524,15.6656593,96.52820147,84.55360755,94.95960332,93.04616972,90.81686699,51.9924442,34.47712558,26.39853055,34.93987162,34.67415846,21.5595053,15.84398265,25,62.0345944,164.8891378,1
1204,37.7,25,30.4,16.6,29.3,12.4,10.2,18.6,12.7,110.7,92.2,70.3,82.8,100,59.6,30.8,25.4,37,37,23,16,20,65.2,168.5,0
1205,40.9,25.4,32,20.6,30.2,16.1,11.5,19.3,15.8,121.8,103.3,85,90.8,97.9,55.2,35.2,29.4,34.9,37.3,23.5,17.3,26,82.7,177.8,1
1206,38.9,26.4,31.7,21.6,27.8,14.4,11.3,19.6,14.8,117.8,104.3,94.3,99.4,100.4,59.1,35,26.7,35.5,35.9,22.6,17.3,35,76.3,167.6,1
1207,39.80691225,25.03094426,33.17931339,16.56764539,28.05101597,11.49526903,12.09835763,17.11605418,12.64464475,110.8354738,89.17958906,67.14512351,69.78150687,95.89202234,52.1496923,25.87430247,28.39993655,32.33930704,37.33914096,22.71015379,16.95607328,17,74.3790205,176.4117622,1
1208,38.7,25.2,28.8,19.1,25.6,13,10.2,17.9,13.5,111.3,91.6,80.6,78,91.3,55,30.7,25.3,35.5,34,20.8,16.4,20,58.4,157.2,1
1209,40.3,29.5,33.3,18.4,26.2,14,11,19.4,14.8,108.7,93.4,75,79.2,94,53.8,34.2,27.9,36.1,36.2,22,17.5,23,72,182,1
1210,34,26.8,32.2,17.3,28.7,11.2,9.1,17.4,12.9,108.4,93.2,80.3,98,101.2,61.2,31,23.6,34.6,35.6,20,14.3,36,63.6,157.5,0
1211,34.64271572,29.99185224,32.42360321,22.99850232,27.5091106,14.84716945,10.04088937,19.13201637,14.52866948,119.8797927,96.36619021,66.45061382,81.26458177,89.04027236,62.9710523,28.19510573,29.31327794,39.70141415,38.00817235,21.00697299,17.06392125,32,89.577875,178.0928033,1
1212,36.37199694,27.37746889,35.22358006,16.30367929,28.69053841,15.06891585,9.787163487,17.7808961,14.33106017,112.4588076,88.16988142,95.00390312,88.16072187,101.5907207,62.78192796,34.36049998,27.11886694,37.02529023,31.87791782,24.55463512,13.75836069,26,86.29214946,166.9728886,1
1213,42.37189234,29.05014974,33.76997955,21.39627523,27.9272468,14.34466796,11.49717855,19.80520448,12.97532925,110.3486144,85.54472306,52.60863234,86.15608041,103.9578542,54.74998782,34.49271119,20.41789457,37.89977966,34.32877297,22.33849191,16.7180468,31,83.87353794,174.3436381,1
1214,43.40607448,23.65941397,32.39617686,20.00546204,30.86455924,15.85954418,10.64491039,17.34295138,13.95847475,111.519673,80.42671341,87.29449224,72.93050753,86.52973963,59.36505802,39.4467019,25.58044719,41.45751136,,25.06645881,13.55500098,29,72.75770668,172.6567751,0
1215,35.7302735,29.63243775,31.51032238,19.03633726,28.7718364,15.81500764,10.99932892,17.57345625,14.24674048,123.7244293,85.34823178,80.0776495,88.20426756,88.93364638,59.95158324,29.31393548,26.08040443,37.53712299,35.35344529,22.30710665,17.63841912,37,58.65850485,174.2078647,1
1216,39.07701196,,34.17226579,15.52727384,26.35546624,12.65407686,11.6546134,19.45989446,14.75868301,113.6129632,86.7912156,83.69742079,95.39844979,93.84804699,55.38146875,34.61068777,28.80879958,30.14412725,36.63235085,24.23781014,16.5077898,29,70.9092722,174.193605,1
1217,35.1,29.9,35.3,18,28.5,13.8,10.5,20,14.3,110.7,95,83.4,100.5,107.5,67.4,34.2,28.3,40.9,41.2,23.4,15.6,26,80.9,165.1,0
1218,36.9,28.5,31.5,15.6,27.8,11.6,9.8,17.2,12.9,100,83.7,67.6,84.1,90.4,52.4,25.6,23,34.5,32.5,21.7,14.6,27,53.6,165.1,0
1219,38.7,30.4,31.3,18.7,26.8,12.4,10,19.4,13.6,106.5,89.6,71.6,92.7,95,56.8,27.2,24.3,36.2,35.8,20.1,14.6,27,61.4,162.6,0
1220,40.71608413,26.73847633,33.58736711,23.02983918,26.30203699,12.19812302,10.18059411,16.77721744,,111.3864834,91.85094373,79.45628001,89.96211749,94.80100271,50.83085021,23.22031667,28.41400016,35.91556894,29.99637753,25.87559329,16.00522133,39,58.18754509,177.9111449,1
1221,40.5,28.3,32.4,19.4,27.8,13.4,11,19,14.5,109.1,94.8,75,79.6,91.6,49.4,30,26.5,31.7,30.2,16.4,16.1,27,66.8,185.4,1
1222,38.5,24.4,30.4,18,29.9,14.3,10.1,18.3,13.2,112.4,100.3,79.1,80.4,94.3,51,32.6,27.2,36.1,32.7,22.5,17.9,32,67.3,175.3,1
1223,35.9,25.1,28.2,18.1,26.1,11.6,8.5,16.8,11,98.4,85.8,71,85,92.7,57.3,28.4,23.6,34.2,34,19.8,13.8,20,58,162.8,0
1224,36.5,26,30.7,15.9,26.8,12.1,10.3,17,12.4,104.8,84.5,68.8,70.6,94.8,56.5,27,23.4,34.4,35.2,21.6,14.6,20,58.2,162.5,0
1225,40.050297,28.08536387,32.67562576,21.1517218,25.75736766,15.48036534,10.42950359,18.96605494,12.4015856,117.9095083,90.81230749,65.67870327,81.26263494,86.17144921,54.8881555,33.95082607,20.29784554,33.96866622,36.95488782,22.99811075,14.40957395,29,92.44517205,181.7348079,1
1226,33.8,28.7,32.9,17.7,23.5,12.6,9.4,18.2,13.2,94.7,86.7,74.7,90.8,100,59.4,31,23.7,35.7,34,20.9,14.2,42,59.5,160,0
1227,38.32835507,29.68116499,29.52506217,19.51111508,28.50852875,17.07289597,10.52008754,19.34130223,13.14356384,111.2776135,88.67543542,90.44714172,74.82881337,90.5171566,54.38312957,34.56374715,31.0259124,36.67173891,31.90293021,23.28744284,15.20134204,42,53.36909509,175.35655,0
1228,35.7,25.5,32.5,16,27.2,11.9,10,18.6,13.6,102.5,85.6,69.5,75.5,95.3,57.6,28.5,24.4,35.2,35.4,21.8,15.4,45,58.6,166.2,0
1229,40.24027874,26.53807312,33.34723364,17.30354073,25.23601495,11.77289729,11.61158295,21.4603326,12.52223396,108.7699308,90.19314451,62.25687319,86.04055856,98.22695035,58.37888366,39.06618587,23.29142812,36.29831042,42.87021208,25.40778954,18.41681837,34,99.79928771,163.3018198,0
1230,43.98203151,27.42975409,35.17519344,16.59857819,24.56510017,13.6031489,10.91848284,17.78327251,14.25847532,97.49224617,100.0838456,75.09846778,96.5343868,94.99087339,49.54590078,32.14258833,25.24318976,34.52156911,34.54491537,20.89168996,17.52331528,25,44.06918822,175.9781607,1
1231,42.9,26,31.5,17.7,28,13.1,10.4,18.8,14.1,106.2,89.5,71.5,74.5,93.5,51.5,32.5,26,34.5,36.5,23.5,16.5,21,65.6,174,1
1232,46.40076492,25.88785023,35.74403645,13.87572754,25.09228458,15.77219832,9.845219785,19.43182577,13.5821959,102.9852145,87.71253832,70.15068457,100.1362291,87.95273927,59.06245427,31.01302764,25.39873895,35.84756309,,23.25585705,13.11263726,30,81.50045114,177.0624953,0
1233,41.1,27.1,33.8,24.9,29.4,14.4,12.4,18,15.1,120.4,108.4,98,101.8,101.5,56.9,38.2,29.9,37.7,39.2,24.9,17.6,44,87.7,177.8,1
1234,41.51806428,26.88932311,33.60522806,20.76606852,29.93105553,11.25202198,9.787688431,17.74889521,13.39561037,113.426755,107.4163546,70.48219656,94.45423884,97.21676055,50.23085483,33.46964552,31.65677422,33.16540487,37.88480902,23.66463211,15.02948206,33,85.10681814,164.0111713,1
1235,44.43916482,24.93850304,30.95942235,14.43248975,28.14781248,10.97494451,10.41872584,20.01232032,13.01470733,116.9781894,78.76311112,86.90483575,72.42736765,103.3036211,54.11647426,28.30036554,25.92513599,34.21855777,40.5369702,21.85220797,14.7383476,43,77.78820987,174.7126242,0
1236,38.17069852,32.97420989,33.07114148,19.73017047,26.82110575,15.8328413,11.10158363,18.36416537,13.27981886,114.6136871,114.859609,72.53146574,88.35855924,104.2674878,61.75022378,36.97452968,30.21666395,34.64554942,36.25410853,22.17588879,14.95637191,23,61.78422929,158.7307434,0
1237,43,27.8,34.2,21.4,31.5,14.3,11.1,21,14.8,123.1,104.3,86.3,87.8,103.3,59.7,36.4,30.4,39.3,42,27.7,18.4,35,83.2,180.3,1
1238,39.77229338,28.16579804,28.82886821,14.99519894,26.75592889,12.9097179,10.55178691,18.61424035,14.38524412,108.8082245,101.6056503,81.47763979,85.53224882,87.13999282,60.40837985,34.48288876,28.64736661,31.85387921,35.65950384,20.57058421,14.9924063,46,72.24593028,178.202412,0
1239,40.72450588,29.55254223,32.6081629,18.86207203,29.03754768,14.17617163,9.745811327,16.04604175,12.90688119,88.92154364,,94.69352673,85.65659095,89.56621476,55.38829414,,19.15292135,37.62768565,34.47996086,23.31227789,16.2614802,52,90.95983082,168.022563,1
1240,36.14164102,26.90587535,34.56825933,19.58818175,23.35298289,13.19815691,10.00307531,18.04943549,14.21446002,100.6654953,96.04895377,77.80421491,83.38560512,91.88433505,55.01769714,33.42589971,32.28527447,36.85035272,39.66343176,23.8186927,16.5877224,16,63.0956331,170.0226721,0
1241,39.16934714,27.26762874,33.84555429,22.32050554,25.45645483,13.54750954,10.7657439,17.69143259,14.05950724,109.8030879,,70.89140691,82.4636533,94.73955772,54.71868666,33.22355489,31.50450837,33.73999499,,24.53989613,15.61374835,15,41.3811504,180.7423321,0
1242,44.89078828,22.23679305,30.69968097,18.23669426,28.74585059,13.59904248,11.52793193,17.59217304,11.95756318,120.5038554,84.19545446,75.91027275,88.36746126,116.4692462,63.83827933,30.01233421,25.25264608,36.14134627,34.88613287,19.50037025,17.09824363,38,62.24194358,173.0512769,99
1243,39.8,29,34.9,22.5,28.3,14.3,11.7,19.8,15.4,118,104.4,101,98.9,103.3,54.4,38.1,29.8,39.7,41.8,25,19.6,51,86.4,177.8,1
1244,35.41557725,27.41112814,35.38547117,16.97367978,26.79272304,13.78478834,9.695291385,20.72172033,12.86529888,118.0401716,89.90801521,88.54183272,71.00708815,99.18241996,55.1720352,36.2661288,31.50684444,38.9632911,35.30078798,18.80052363,15.34819923,35,70.0297942,158.9925701,0
1245,42.35788169,27.6731693,31.91477254,18.95793182,27.59102902,12.22219885,9.700944299,18.89885758,14.20323252,105.1486704,100.4861785,87.81627515,87.53426942,101.5336421,53.94618187,34.26011953,27.76183303,39.72858852,37.84831253,22.10765585,13.06187881,22,60.93558796,173.0837065,0
1246,45.4,31.8,35.2,20.2,32.3,14.6,10.5,20.2,15.3,115,100,85,94.5,105,62,35.5,28.5,38,40,23.5,16.7,21,82.8,180.3,1
1247,35.1,23.7,31.1,18.5,25.9,12.8,10,17.7,12.8,102.9,87.9,76.3,93.8,98.6,55.5,31.2,23,32.3,31.3,20.3,15.1,53,54.1,154.9,0
1248,36.12100038,25.81201492,34.24252644,19.34152359,22.86157975,12.75105799,8.9785142,20.38761767,13.74234792,96.89977625,90.57974056,63.26882576,82.19306938,98.69844379,60.88926084,39.82138192,22.25677981,36.09751804,33.95304943,21.91386989,14.42484953,33,68.65788625,157.9694194,1
1249,37.57595296,29.89824099,33.9436606,19.57786877,26.97149479,11.32903838,9.61860822,18.23783864,11.60425404,105.0911236,83.89006264,78.76330298,65.03511911,96.3763926,62.93819358,29.15968237,23.9344935,33.59392109,37.73103875,22.85699649,15.26059572,34,73.17304413,168.9525219,0
1250,37.8,29.4,32.2,15.8,27.5,11.8,9.8,18.2,13.8,95.9,81.3,64.5,80.8,91.9,53.4,25.1,23.1,34.6,32.7,21.4,14.6,25,55,168.9,0
1251,38.05653099,26.25281224,30.86656366,18.86642063,26.89295473,11.53689113,9.704881511,18.40552345,14.13578934,119.3200487,80.29314958,83.31671523,99.93495391,106.1266234,55.31686542,37.64369896,24.14981597,34.82992881,34.30643762,23.638115,17.35277288,41,51.76060445,172.1002933,99
1252,32.93220252,24.26877539,31.88051369,23.42154159,32.61859437,13.03475154,10.7416895,17.52842318,13.26236414,95.09855954,98.60615131,63.74074126,86.49667721,99.25956493,50.39176612,24.63630978,24.34174413,40.5355963,,22.28823124,17.25054737,21,68.68726325,184.2886937,99
1253,42.51450744,27.74706916,30.34389532,22.61105893,27.26295782,14.28234872,10.79619705,21.11888038,16.09811922,119.2248344,101.2808539,88.37393444,92.53718401,86.4540617,54.08128618,33.22241166,28.38560623,35.54179687,35.74321881,24.53483306,16.44729466,38,61.16771903,177.4896312,1
1254,39.8,28.3,30.4,19.7,30.2,12.9,11,18.6,12.7,121,103,92.5,88.5,94,55,36,28,36.5,37,21.8,17.5,35,72.3,160,1
1255,43.5,33.2,34,23.9,34.3,15.8,12,18.6,13.2,127,108.8,107.1,107.2,108.3,67,39.6,30.6,40,39.6,24.6,17.7,33,101.6,192,1
1256,37.74580101,28.07393266,30.90204458,23.97487633,26.61541075,12.36575968,8.391875776,21.28399072,12.43783408,101.0862957,80.48851955,79.37806158,82.70133146,100.9537361,62.92710018,29.15986291,28.13969893,34.70181708,32.66045064,21.9022517,17.44476518,20,87.49886103,164.2618489,1
1257,37.45025074,28.8719299,35.66993394,20.40202907,24.25591912,14.5257147,11.59995574,18.80709329,12.70243809,104.8912372,111.6950497,69.79535155,74.36522145,96.78637721,56.96832069,37.11694797,32.00414834,34.5822268,34.99191176,23.62457749,17.04187137,40,75.63959812,184.4926577,1
1258,38.27889934,29.38268149,33.95764038,19.91053535,26.20531489,11.98406196,11.09804148,19.42217195,13.41715684,105.6136045,102.6145598,64.59576011,94.47275913,98.015438,52.49482132,24.06889239,30.27595713,33.2981661,32.24074212,21.34408183,17.90438447,38,60.48415916,177.5403158,0
1259,39.3645515,24.20839217,32.08212886,14.66192995,27.28576296,15.43177414,11.62761073,16.49381702,13.9842185,101.853512,86.92119884,79.15723287,71.27952293,91.61092676,57.96100276,23.84573648,24.0186826,39.86933428,30.97313067,20.8643187,14.48893739,,58.77027887,173.2623227,0
1260,39.77007437,,33.06288313,20.14913515,25.85785127,12.08223291,11.94347295,19.64625068,12.94451725,126.5279253,109.1705269,65.71026874,83.96780656,90.94838186,60.68529229,32.24026043,24.72821037,37.09429471,38.42274303,23.32654198,17.79407613,19,74.81966683,165.7669383,99
1261,40.30008529,30.07409545,29.19251119,21.27201904,25.5441049,10.89798609,10.26294019,19.48176027,12.54974503,108.0794339,105.4049648,70.13109816,98.24503632,91.91124905,58.08662103,29.77266742,25.28651273,32.27584671,33.32528745,20.52844594,15.45691373,30,91.83699623,177.7600165,1
1262,41.64039907,25.74267829,32.3218965,16.00975524,26.68345431,13.14433969,13.17936838,17.16177213,14.75839362,115.434555,90.34453523,74.36339427,75.28291869,90.40247239,58.71651208,27.45938667,24.13081279,39.65425028,39.98875504,20.73292778,15.69199258,26,78.94512862,170.4216753,0
1263,38.63144046,29.49501253,33.14909134,17.6555937,29.58697951,14.21330226,9.761600441,17.4573911,14.30825931,97.23416845,123.258945,67.77248247,101.6660163,100.3870006,57.5448852,40.09208347,21.46966976,37.83067778,34.7459604,19.45107077,16.42067491,10,82.15041241,175.0955405,0
1264,40.5,27.8,31.1,21.8,30.6,15,11.6,20.4,15.2,118.6,105.4,84,90.4,94.8,57.6,38.7,30.2,38.6,38.2,22.8,18.2,33,82.7,180.3,1
1265,39.1258199,27.78951592,,17.24570891,30.99579308,9.849771701,9.986550884,19.01584434,17.03634009,100.7523056,77.09272708,73.40970132,83.43211938,100.0806325,51.3913089,20.26570656,27.81696664,34.2637653,44.33593507,23.03491251,14.62460454,29,82.01235943,161.4016134,0
1266,40.81508176,25.45271337,32.32060555,18.23016548,30.90871983,13.81143343,10.342926,20.39363942,16.08370364,108.4903192,80.75603726,69.00649454,83.70032485,107.0388965,60.29088387,38.29368175,24.78110313,40.92726064,33.72854763,23.70529921,13.9977636,23,71.73231811,161.1173917,1
1267,42.68457478,31.43034819,30.35204936,17.0309805,29.610522,13.3488177,11.76208338,21.45897324,13.28533967,85.85511043,99.56096531,63.07827371,90.10947734,95.85779301,56.13678202,24.5891495,26.1780119,39.11798004,32.87737388,21.03092374,16.55468805,34,62.50682726,177.2734055,0
1268,35.07665579,31.35570019,31.70553007,23.60477745,27.34472024,13.95704576,11.00485663,18.85103645,13.05644907,103.7633901,91.4884434,82.09928136,78.52561171,98.5259119,56.5420581,32.74886938,30.39560183,37.34165161,37.92165043,17.3194888,15.36986321,23,60.33333407,182.5809701,0
1269,38.3,30.4,32.2,18.7,26.4,12.4,9.4,18.1,12.7,95.1,84.7,70.5,86.1,94.1,54.6,28,23,33.5,33.5,20,14.6,38,62,165,0
1270,38.86392768,27.29155564,31.10677527,19.29203631,32.33760128,12.93266082,11.12697058,19.82164028,14.6870839,112.226535,86.03133025,75.80819253,65.04056562,94.06927593,53.04298768,33.43977735,25.1962766,41.25834471,33.3502258,19.42830831,14.96873061,30,87.64963056,180.1320268,0
1271,37.34870064,29.11934793,34.7374307,19.72793845,30.53515074,12.38923898,10.31797981,19.53744771,12.89189632,108.7084662,96.25625495,95.61917634,100.1744406,90.84506755,64.33754888,34.88176927,28.64428236,33.72005303,,23.27502827,19.01657033,31,68.16880657,176.8051318,0
1272,37.10707307,,32.21652363,16.13503999,27.91028094,12.74161993,10.71386356,19.31622917,12.41926388,113.1286143,62.5338557,63.13763985,79.90617647,95.18770359,61.94156278,23.70552197,26.05292008,38.98726332,41.00422083,24.9536317,16.83896332,30,54.55366661,162.1710381,0
1273,39.28670628,31.52039245,30.38603111,16.91032907,28.82115648,13.20436862,11.33487051,18.58904279,14.57343154,112.7082623,93.91990432,89.28989055,98.93629889,87.35312485,52.85026088,27.50407633,27.39251659,36.74384809,36.08286086,22.09734517,16.86696005,32,64.49739431,175.808446,1
1274,35.00296342,29.74761909,32.92758035,17.00506042,30.42332694,14.0450424,11.08457695,18.11341845,13.66191236,90.00647796,108.1426842,85.98338144,79.24960338,97.13420727,47.33483498,35.74587754,23.73369292,36.99267807,33.95040323,24.00489727,16.35282464,25,80.8768742,185.7745985,0
1275,33.86268846,27.8064411,32.40126088,22.94224964,31.79703502,14.6579244,12.82554613,17.53261404,10.85864845,116.7592241,85.42381349,61.63639833,95.30008367,92.97429479,58.61019315,34.63772728,29.72542255,37.84199143,39.08919268,20.23480745,16.74129639,44,74.41621001,175.373019,1
1276,42.5,29.4,34.4,19.9,34,14.5,11,21.3,14.4,124.5,103.4,93.8,92.7,112.2,66.2,34.8,30.1,45.7,43.6,26.9,17,30,91.1,175.3,1
1277,39.16648784,32.66678391,32.94928056,18.8797076,27.54789238,13.36560629,10.55555892,18.3635045,15.15076413,95.68086214,105.6124387,83.80370119,71.49057076,100.9342482,58.8662661,22.55275114,27.61815887,37.54389716,43.80121096,19.21603706,14.52317497,29,89.4720661,161.5861054,1
1278,37.40086679,26.52088227,32.85930923,21.84250911,24.75350403,14.26762921,11.29693738,19.7907262,13.92785565,106.4593871,85.52745475,58.34794031,75.62964752,90.17252243,57.87366665,37.6622878,24.16401614,31.58208452,34.46788752,21.4147437,14.9550983,37,57.91599942,170.7631413,0
1279,38.16111291,27.53804386,32.95622861,20.34198687,30.67259993,13.68952755,9.805269051,17.7654182,14.41239968,94.08837409,96.3399589,90.56474168,88.36372541,97.82220111,57.26676476,35.42924629,29.84473167,35.98794551,37.92261672,22.34259511,15.90034857,35,42.76468371,161.3212939,0
1280,37.58317326,27.04453988,33.10171052,18.69303118,27.05743492,15.88627455,9.999839505,18.80989326,14.88673966,119.1963101,92.73217224,81.03265287,92.85539862,104.5842813,52.90695873,40.31159954,33.11290981,36.67031646,31.72549421,21.67569162,15.8573089,24,55.05939315,166.8754293,0
1281,36.07483958,30.89329829,31.49101856,20.72691602,27.63776438,15.08473186,9.93184479,16.68932517,13.29610127,118.8550022,92.50708086,74.50870877,99.37046699,105.3308019,50.75933399,31.72570749,22.14909433,33.48124241,29.16732675,21.77192252,15.66789017,20,74.66887989,178.3389053,1
1282,38.75015036,27.82705741,28.08676496,22.0322089,24.71108615,12.35138149,10.9038494,16.36882983,12.79867078,89.37293771,107.9118008,76.54859389,88.56976837,100.5425882,61.66877552,30.07184903,28.74582254,34.33053914,33.87883195,22.05964662,16.82766852,42,83.92600278,172.2941958,1
1283,37.61148279,28.52443225,31.39094858,22.18491324,23.6025802,14.34896538,12.17546947,18.74830321,11.87941,100.6245786,87.16874694,,75.73950222,105.9342715,55.5794856,37.62397154,23.34734243,35.58936209,37.92121288,20.99863526,13.95559121,29,58.49194847,172.4860908,0
1284,37.78849412,31.4205935,32.88763096,16.59068521,24.11239301,12.726117,11.33954094,18.08693764,15.10887781,105.9898265,89.53049672,73.09567625,90.38813631,101.2710771,57.86476231,32.40642971,29.04865145,35.7206533,38.41753419,23.69541357,13.85535699,36,83.14185909,180.9967575,0
1285,,27.09234503,30.73786778,18.29290345,26.4409486,13.46338951,10.49843217,17.91877903,13.46817414,109.6469448,89.15355977,60.95305642,77.88900442,97.46354131,59.7833853,32.48345056,25.1354146,34.40374957,37.06415561,24.74675134,14.50236994,36,100.502989,177.2595657,0
1286,37.48994606,28.92056355,31.15245575,23.37293185,22.94054073,12.64573826,10.65412889,20.62296506,12.88775023,106.2988852,88.09705976,45.66050456,91.98394014,92.40626804,49.99808189,27.44912661,26.48402486,36.67057035,35.82173649,19.84601218,18.24890036,48,70.88442717,163.2515312,0
1287,44.62617124,26.81748767,28.89696702,17.78649932,23.60655444,13.01643516,10.01548111,18.3726774,11.9139962,126.1499693,93.37918381,52.17956936,76.40470945,116.7997105,61.38878746,31.00922146,26.04917684,37.09701866,34.82628666,20.77397712,17.15977546,53,64.72091424,172.569707,0
1288,36.7,23,30.8,17,27.6,13.1,11,17,12.9,101.5,88,67.5,79.5,96.5,56.3,28.4,24.6,35.6,33.5,21.8,16,36,58.8,157.5,0
1289,32.9,26.6,32.2,18.5,25.2,12,8.4,19.4,12,99.8,88.2,72.9,97.4,102.2,60.1,29.9,24.1,33.8,33.5,21,15.1,45,60.4,152.4,0
